timetomaturity,strike,iscall,spot,rate,vol,premium
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,65,1,47.25,0.0123845566666667,0.283002252965484,0.0321721660749993
91,65,1,47.25,0.0123845566666667,0.283002252965484,0.0321721660749993
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,65,1,47.25,0.0123845566666667,0.283002252965484,0.0321721660749993
91,65,1,47.25,0.0123845566666667,0.283002252965484,0.0321721660749993
91,65,1,47.25,0.0123845566666667,0.283002252965484,0.0321721660749993
91,65,1,47.25,0.0123845566666667,0.283002252965484,0.0321721660749993
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,65,1,47.25,0.0123845566666667,0.283002252965484,0.0321721660749993
91,65,1,47.25,0.0123845566666667,0.283002252965484,0.0321721660749993
274,50,1,47.82,0.0132039284210526,0.294547298706611,3.91648979473393
274,50,1,47.82,0.0132039284210526,0.294547298706611,3.91648979473393
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,49,1,47.25,0.0123845566666667,0.284493984576438,1.93328264279267
91,50.5,1,47.25,0.0123845566666667,0.274891053501242,1.35386855396577
91,50.5,1,47.25,0.0123845566666667,0.274891053501242,1.35386855396577
91,50.5,1,47.25,0.0123845566666667,0.274891053501242,1.35386855396577
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,52,0,47.25,0.0123845566666667,0.265619059324117,5.63929084220935
91,52,0,47.25,0.0123845566666667,0.265619059324117,5.63929084220935
91,52,0,47.25,0.0123845566666667,0.265619059324117,5.63929084220935
91,70,1,47.25,0.0123845566666667,0.287518140252765,0.00762988445626141
91,70,1,47.25,0.0123845566666667,0.287518140252765,0.00762988445626141
91,70,1,47.25,0.0123845566666667,0.287518140252765,0.00762988445626141
91,54,1,47.25,0.0123845566666667,0.26135037395758,0.523551712046743
91,54,1,47.25,0.0123845566666667,0.26135037395758,0.523551712046743
91,54,1,47.25,0.0123845566666667,0.26135037395758,0.523551712046743
91,70,1,47.25,0.0123845566666667,0.287518140252765,0.00762988445626141
91,70,1,47.25,0.0123845566666667,0.287518140252765,0.00762988445626141
91,70,1,47.25,0.0123845566666667,0.287518140252765,0.00762988445626141
91,54,1,47.25,0.0123845566666667,0.26135037395758,0.523551712046743
91,54,1,47.25,0.0123845566666667,0.26135037395758,0.523551712046743
91,54,1,47.25,0.0123845566666667,0.26135037395758,0.523551712046743
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,0,47.25,0.0123845566666667,0.261350233310693,8.13315078652221
91,55,0,47.25,0.0123845566666667,0.261350233310693,8.13315078652221
91,55,0,47.25,0.0123845566666667,0.261350233310693,8.13315078652221
821,51,1,48.4,0.0152174161643836,0.291724233173334,7.169015774401
821,51,1,48.4,0.0152174161643836,0.291724233173334,7.169015774401
821,51,1,48.4,0.0152174161643836,0.291724233173334,7.169015774401
821,51,1,48.4,0.0152174161643836,0.291724233173334,7.169015774401
821,51,1,48.4,0.0152174161643836,0.291724233173334,7.169015774401
821,51,1,48.4,0.0152174161643836,0.291724233173334,7.169015774401
821,51,1,48.4,0.0152174161643836,0.291724233173334,7.169015774401
821,51,1,48.4,0.0152174161643836,0.291724233173334,7.169015774401
821,51,1,48.4,0.0152174161643836,0.291724233173334,7.169015774401
30,52,1,46.94,0.0122778,0.266524768316853,0.157165935618612
30,52,1,46.94,0.0122778,0.266524768316853,0.157165935618612
62,52,1,47.1,0.0123146666666667,0.26233768907333,0.521034172367993
62,52,1,47.1,0.0123146666666667,0.26233768907333,0.521034172367993
91,52,1,47.25,0.0123845566666667,0.265619059324117,0.900097447353212
91,52,1,47.25,0.0123845566666667,0.265619059324117,0.900097447353212
30,60,1,46.94,0.0122778,0.278495545511062,0.00122213172447591
30,60,1,46.94,0.0122778,0.278495545511062,0.00122213172447591
62,60,1,47.1,0.0123146666666667,0.273888425240872,0.0339086383276527
62,60,1,47.1,0.0123146666666667,0.273888425240872,0.0339086383276527
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
30,39.5,0,46.94,0.0122778,0.317824509453699,0.0438417578425719
30,39.5,0,46.94,0.0122778,0.317824509453699,0.0438417578425719
62,39.5,0,47.1,0.0123146666666667,0.313926155408718,0.222381089333341
62,39.5,0,47.1,0.0123146666666667,0.313926155408718,0.222381089333341
91,39.5,0,47.25,0.0123845566666667,0.322425880976483,0.463386134944476
91,39.5,0,47.25,0.0123845566666667,0.322425880976483,0.463386134944476
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
821,51,0,48.4,0.0152174161643836,0.291724233173334,9.71034425108839
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
91,49,0,47.25,0.0123845566666667,0.284493984576438,3.6790893529971
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
455,55,1,47.96,0.0140379520547945,0.263802561273619,3.0947960135107
455,55,1,47.96,0.0140379520547945,0.263802561273619,3.0947960135107
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,50,1,47.25,0.0123845566666667,0.278014621004229,1.53254697121666
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
91,50,0,47.25,0.0123845566666667,0.278014621004229,4.27602817293969
30,39.5,0,46.94,0.0122778,0.317824509453699,0.0438417578425719
30,39.5,0,46.94,0.0122778,0.317824509453699,0.0438417578425719
62,39.5,0,47.1,0.0123146666666667,0.313926155408718,0.222381089333341
62,39.5,0,47.1,0.0123146666666667,0.313926155408718,0.222381089333341
91,39.5,0,47.25,0.0123845566666667,0.322425880976483,0.463386134944476
91,39.5,0,47.25,0.0123845566666667,0.322425880976483,0.463386134944476
30,52,1,46.94,0.0122778,0.266524768316853,0.157165935618612
30,52,1,46.94,0.0122778,0.266524768316853,0.157165935618612
62,52,1,47.1,0.0123146666666667,0.26233768907333,0.521034172367993
62,52,1,47.1,0.0123146666666667,0.26233768907333,0.521034172367993
91,52,1,47.25,0.0123845566666667,0.265619059324117,0.900097447353212
91,52,1,47.25,0.0123845566666667,0.265619059324117,0.900097447353212
30,60,1,46.94,0.0122778,0.278495545511062,0.00122213172447591
30,60,1,46.94,0.0122778,0.278495545511062,0.00122213172447591
62,60,1,47.1,0.0123146666666667,0.273888425240872,0.0339086383276527
62,60,1,47.1,0.0123146666666667,0.273888425240872,0.0339086383276527
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,60,1,47.25,0.0123845566666667,0.27172518334647,0.113149277383652
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
91,55,1,47.25,0.0123845566666667,0.261350233310693,0.39909419671388
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,50,0,47.64,0.0127986666666667,0.294216895924696,5.3016425431096
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
91,45,0,47.25,0.0123845566666667,0.305937839726587,1.82118634973403
91,45,0,47.25,0.0123845566666667,0.305937839726587,1.82118634973403
91,45,0,47.25,0.0123845566666667,0.305937839726587,1.82118634973403
91,45,0,47.25,0.0123845566666667,0.305937839726587,1.82118634973403
91,45,0,47.25,0.0123845566666667,0.305937839726587,1.82118634973403
91,45,0,47.25,0.0123845566666667,0.305937839726587,1.82118634973403
182,51,1,47.64,0.0127986666666667,0.286572597245552,2.50398934734827
182,51,1,47.64,0.0127986666666667,0.286572597245552,2.50398934734827
182,51,1,47.64,0.0127986666666667,0.286572597245552,2.50398934734827
182,51,1,47.64,0.0127986666666667,0.286572597245552,2.50398934734827
182,51,1,47.64,0.0127986666666667,0.286572597245552,2.50398934734827
182,51,1,47.64,0.0127986666666667,0.286572597245552,2.50398934734827
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,70,1,47.64,0.0127986666666667,0.281914063319561,0.115289267645833
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
182,50,1,47.64,0.0127986666666667,0.294216895924696,2.9529462705669
274,50.5,1,47.82,0.0132039284210526,0.291380188430797,3.68300675450533
274,50.5,1,47.82,0.0132039284210526,0.291380188430797,3.68300675450533
274,50.5,1,47.82,0.0132039284210526,0.291380188430797,3.68300675450533
455,50.5,1,47.96,0.0140379520547945,0.28767190531564,5.01828463620491
455,50.5,1,47.96,0.0140379520547945,0.28767190531564,5.01828463620491
274,50.5,1,47.82,0.0132039284210526,0.291380188430797,3.68300675450533
274,50.5,1,47.82,0.0132039284210526,0.291380188430797,3.68300675450533
274,50.5,1,47.82,0.0132039284210526,0.291380188430797,3.68300675450533
455,50.5,1,47.96,0.0140379520547945,0.28767190531564,5.01828463620491
455,50.5,1,47.96,0.0140379520547945,0.28767190531564,5.01828463620491
274,50.5,1,47.82,0.0132039284210526,0.291380188430797,3.68300675450533
274,50.5,1,47.82,0.0132039284210526,0.291380188430797,3.68300675450533
274,50.5,1,47.82,0.0132039284210526,0.291380188430797,3.68300675450533
455,50.5,1,47.96,0.0140379520547945,0.28767190531564,5.01828463620491
455,50.5,1,47.96,0.0140379520547945,0.28767190531564,5.01828463620491
91,52,1,47.25,0.0123845566666667,0.265619059324117,0.900097447353212
91,52,1,47.25,0.0123845566666667,0.265619059324117,0.900097447353212
91,52,1,47.25,0.0123845566666667,0.265619059324117,0.900097447353212
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
274,55,1,47.82,0.0132039284210526,0.261084087086659,1.87473679023956
274,55,1,47.82,0.0132039284210526,0.261084087086659,1.87473679023956
274,45,0,47.82,0.0132039284210526,0.320659146560584,3.8087189567746
274,45,0,47.82,0.0132039284210526,0.320659146560584,3.8087189567746
274,45,0,47.82,0.0132039284210526,0.320659146560584,3.8087189567746
274,45,0,47.82,0.0132039284210526,0.320659146560584,3.8087189567746
274,55,1,47.82,0.0132039284210526,0.261084087086659,1.87473679023956
274,55,1,47.82,0.0132039284210526,0.261084087086659,1.87473679023956
274,55,1,47.82,0.0132039284210526,0.261084087086659,1.87473679023956
274,55,1,47.82,0.0132039284210526,0.261084087086659,1.87473679023956
274,55,1,47.82,0.0132039284210526,0.261084087086659,1.87473679023956
274,45,0,47.82,0.0132039284210526,0.320659146560584,3.8087189567746
274,45,0,47.82,0.0132039284210526,0.320659146560584,3.8087189567746
274,45,0,47.82,0.0132039284210526,0.320659146560584,3.8087189567746
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,52.5,1,47.25,0.0123845566666667,0.264551887982483,0.790359520762308
91,53.5,1,47.25,0.0123845566666667,0.262417545299214,0.603290917821911
